,source_pid,des_pid,time,relationship,source,destination
301,10248,10248,2023-09-27 06:50:46.764,reg_set_value,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\VSCommon\17.0\SQM\PIDs\10248\DebuggerPresent
302,3336,3336,2023-09-27 06:50:46.983,reg_set_value,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23080.2006-0\MsMpEng.exe,HKLM\SOFTWARE\Microsoft\Windows Defender\Reporting\SigUpdateTimestampsSinceLastHB
303,10248,10248,2023-09-27 06:50:47.967,reg_set_value,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Notifications\Data\418A073AA3BC3475
304,5556,8304,2023-09-27 06:50:50.342,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe
305,5556,1136,2023-09-27 06:50:50.342,access,C:\Windows\Explorer.EXE,C:\Windows\ImmersiveControlPanel\SystemSettings.exe
306,5556,7572,2023-09-27 06:50:50.342,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe
307,5556,7160,2023-09-27 06:50:50.342,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe
308,5556,6780,2023-09-27 06:50:50.342,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
309,5556,6100,2023-09-27 06:50:50.342,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe
310,5556,10884,2023-09-27 06:50:50.342,access,C:\Windows\Explorer.EXE,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe
311,5556,8936,2023-09-27 06:50:50.342,access,C:\Windows\Explorer.EXE,C:\Windows\system32\ApplicationFrameHost.exe
312,5780,5780,2023-09-27 06:50:50.811,reg_set_value,C:\Windows\SysWOW64\cmd.exe,HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-2994737283-653069417-2221972583-1001\\Device\HarddiskVolume3\Windows\SysWOW64\cmd.exe
313,1708,1708,2023-09-27 06:50:50.811,file_create,C:\Windows\system32\svchost.exe,C:\Windows\Prefetch\CMD.EXE-6D6290C5.pf
314,10884,10884,2023-09-27 06:50:50.811,reg_set_value,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-2994737283-653069417-2221972583-1001\\Device\HarddiskVolume6\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe
315,5556,5556,2023-09-27 06:50:50.811,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\R:\Rkcrevzrag\Jvaqbjf Unpxre Nggnpx Cebtenz\5\注册表自启动\NhgbEha_Ert_Grfg.rkr
316,5556,5556,2023-09-27 06:50:50.811,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\HRZR_PGYFRFFVBA
317,5556,5556,2023-09-27 06:50:50.811,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1\ApplicationViewManagement\W32:00000000000207A6
318,4848,4848,2023-09-27 06:50:50.811,reg_create_del,C:\Windows\system32\ctfmon.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Input\TypingInsights
319,4848,4848,2023-09-27 06:50:50.811,reg_set_value,C:\Windows\system32\ctfmon.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Input\TypingInsights\Insights
320,1708,1708,2023-09-27 06:50:50.826,file_create,C:\Windows\system32\svchost.exe,C:\Windows\Prefetch\AUTORUN_REG_TEST.EXE-737E2E35.pf
321,5556,5556,2023-09-27 06:50:50.826,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\ActivityDataModel\ReaderRevisionInfo\C576D885-A342-B9F1-2607-4651ECE05371
322,5556,5556,2023-09-27 06:50:50.826,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\ActivityDataModel\ReaderRevisionInfo\C576D885-A342-B9F1-2607-4651ECE05371
323,900,5556,2023-09-27 06:50:50.842,access,C:\Windows\system32\svchost.exe,C:\Windows\Explorer.EXE
324,5556,8304,2023-09-27 06:50:50.842,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe
325,5556,1136,2023-09-27 06:50:50.842,access,C:\Windows\Explorer.EXE,C:\Windows\ImmersiveControlPanel\SystemSettings.exe
326,5556,7572,2023-09-27 06:50:50.842,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe
327,5556,7160,2023-09-27 06:50:50.842,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe
328,5556,6780,2023-09-27 06:50:50.842,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
329,5556,6100,2023-09-27 06:50:50.842,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe
330,5556,8936,2023-09-27 06:50:50.842,access,C:\Windows\Explorer.EXE,C:\Windows\system32\ApplicationFrameHost.exe
331,8304,8304,2023-09-27 06:50:50.842,reg_create_del,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe,\REGISTRY\A\{b2b0c5ff-946b-2a53-e466-583ec3509288}\LocalState
332,8304,8304,2023-09-27 06:50:50.842,reg_create_del,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe,\REGISTRY\A\{b2b0c5ff-946b-2a53-e466-583ec3509288}\LocalState
333,3248,3248,2023-09-27 06:50:51.436,reg_create_del,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root
334,3248,3248,2023-09-27 06:50:51.436,reg_create_del,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile
335,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\WritePermissionsCheck
336,3248,3248,2023-09-27 06:50:51.436,reg_create_del,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\PermissionsCheckTestKey
337,3248,3248,2023-09-27 06:50:51.436,reg_create_del,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\PermissionsCheckTestKey
338,3248,3248,2023-09-27 06:50:51.436,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\setupapi.dll
339,3248,3248,2023-09-27 06:50:51.436,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\sfc.dll
340,3248,3248,2023-09-27 06:50:51.436,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\sfc.dll
341,3248,3248,2023-09-27 06:50:51.436,reg_create_del,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197
342,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\ProgramId
343,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\FileId
344,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\LowerCaseLongPath
345,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\LongPathHash
346,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\Name
347,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\OriginalFileName
348,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\Publisher
349,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\Version
350,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\BinFileVersion
351,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\BinaryType
352,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\ProductName
353,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\ProductVersion
354,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\LinkDate
355,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\BinProductVersion
356,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\AppxPackageFullName
357,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\AppxPackageRelativeId
358,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\Size
359,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\Language
360,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\autorun_reg_test|eaf77670c5831197\Usn
361,3248,3248,2023-09-27 06:50:51.436,reg_create_del,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root
362,3248,3248,2023-09-27 06:50:51.436,reg_create_del,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile
363,3248,3248,2023-09-27 06:50:51.436,reg_set_value,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\WritePermissionsCheck
364,3248,3248,2023-09-27 06:50:51.436,reg_create_del,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\PermissionsCheckTestKey
365,3248,3248,2023-09-27 06:50:51.436,reg_create_del,C:\Windows\System32\svchost.exe,\REGISTRY\A\{80a7dc6a-6a1c-0c38-7053-c1a1aac745a3}\Root\InventoryApplicationFile\PermissionsCheckTestKey
366,3248,3248,2023-09-27 06:50:51.436,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\sfc_os.dll
367,10248,10248,2023-09-27 06:50:51.764,reg_create_del,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\VSCommon\17.0\SQM\PIDs\10248
368,10248,10248,2023-09-27 06:50:51.764,reg_set_value,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\VSCommon\17.0\SQM\PIDs\10248\DebuggerPresent
369,732,1848,2023-09-27 06:50:51.826,access,C:\Windows\system32\services.exe,C:\Windows\System32\svchost.exe
370,500,1848,2023-09-27 06:50:51.826,access,C:\Windows\system32\csrss.exe,C:\Windows\System32\svchost.exe
371,1848,1848,2023-09-27 06:50:51.826,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe
372,1848,1848,2023-09-27 06:50:51.826,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\ntdll.dll
373,1848,1848,2023-09-27 06:50:51.842,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\kernel32.dll
374,1848,1848,2023-09-27 06:50:51.842,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\KernelBase.dll
375,1848,1848,2023-09-27 06:50:51.842,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\sechost.dll
376,1848,1848,2023-09-27 06:50:51.842,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\rpcrt4.dll
377,1848,1848,2023-09-27 06:50:51.842,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\ucrtbase.dll
378,1848,1848,2023-09-27 06:50:51.842,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\combase.dll
379,1848,1848,2023-09-27 06:50:51.842,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\kernel.appcore.dll
380,1848,1848,2023-09-27 06:50:51.842,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\msvcrt.dll
381,1848,1848,2023-09-27 06:50:51.842,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\bcryptprimitives.dll
382,1848,1848,2023-09-27 06:50:51.858,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\user32.dll
383,1848,1848,2023-09-27 06:50:51.858,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\win32u.dll
384,1848,1848,2023-09-27 06:50:51.858,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\gdi32.dll
385,1848,1848,2023-09-27 06:50:51.858,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\gdi32full.dll
386,1848,1848,2023-09-27 06:50:51.858,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\msvcp_win.dll
387,1000,1848,2023-09-27 06:50:51.858,access,C:\Windows\system32\svchost.exe,C:\Windows\System32\svchost.exe
388,1848,1848,2023-09-27 06:50:51.858,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\wldp.dll
389,1848,1848,2023-09-27 06:50:51.858,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\advapi32.dll
390,1848,1848,2023-09-27 06:50:51.858,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\wtsapi32.dll
391,1848,1848,2023-09-27 06:50:51.858,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\mpr.dll
392,1848,1848,2023-09-27 06:50:51.858,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\wdi.dll
393,1848,1848,2023-09-27 06:50:51.858,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\pcadm.dll
394,1848,1848,2023-09-27 06:50:51.858,load,C:\Windows\System32\svchost.exe,C:\Windows\System32\pcacli.dll
395,10208,10208,2023-09-27 06:50:52.701,reg_set_value,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-2994737283-653069417-2221972583-1001\\Device\HarddiskVolume3\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
396,3336,3336,2023-09-27 06:50:52.858,reg_set_value,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23080.2006-0\MsMpEng.exe,HKLM\SOFTWARE\Microsoft\Windows Defender\Reporting\SigUpdateTimestampsSinceLastHB
397,3336,3336,2023-09-27 06:50:52.873,reg_create_del,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23080.2006-0\MsMpEng.exe,HKU\.DEFAULT\Software\Microsoft\Windows Defender
398,3336,3336,2023-09-27 06:50:52.873,reg_create_del,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23080.2006-0\MsMpEng.exe,HKU\.DEFAULT\Software\Microsoft\Windows Defender
399,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE
400,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies
401,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies\Microsoft
402,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies\Microsoft\SystemCertificates
403,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
404,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
405,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\SystemCertificates
406,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
407,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
408,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\SystemCertificates
409,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
410,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies
411,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies\Microsoft
412,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates
413,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
414,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
415,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\EnterpriseCertificates
416,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
417,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
418,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\EnterpriseCertificates
419,5556,5556,2023-09-27 06:50:53.061,load,C:\Windows\explorer.exe,C:\Program Files\Windows Defender\EppManifest.dll
420,5556,5556,2023-09-27 06:50:53.061,load,C:\Windows\explorer.exe,C:\Program Files\Windows Defender\EppManifest.dll
421,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE
422,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies
423,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies\Microsoft
424,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies\Microsoft\SystemCertificates
425,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
426,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
427,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\SystemCertificates
428,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
429,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
430,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\SystemCertificates
431,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
432,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies
433,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates
434,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies\Microsoft
435,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
436,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
437,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\EnterpriseCertificates
438,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
439,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
440,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\EnterpriseCertificates
441,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE
442,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies
443,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies\Microsoft
444,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies\Microsoft\SystemCertificates
445,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
446,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
447,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\SystemCertificates
448,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
449,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
450,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\SystemCertificates
451,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
452,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies
453,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies\Microsoft
454,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates
455,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
456,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
457,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\EnterpriseCertificates
458,5556,5556,2023-09-27 06:50:53.061,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
